series_id,year,period,value,footnote_codes
Coal mining,2011,M02,226.0,
Coal mining,2011,M03,227.8,
Coal mining,2011,M04,229.1,
Coal mining,2011,M05,226.6,
Coal mining,2011,M06,227.7,
Coal mining,2011,M07,226.2,
Coal mining,2011,M08,228.1,
Coal mining,2011,M09,229.8,
Coal mining,2011,M10,228.4,
Coal mining,2011,M11,228.9,
Coal mining,2011,M12,229.8,
Coal mining,2011,M13,227.6,
Coal mining,2012,M01,235.3,
Coal mining,2012,M02,233.4,
Coal mining,2012,M03,233.0,
Coal mining,2012,M04,232.0,
Coal mining,2012,M05,233.1,
Coal mining,2012,M06,233.7,
Coal mining,2012,M07,230.0,
Coal mining,2012,M08,227.7,
Coal mining,2012,M09,231.3,
Coal mining,2012,M10,229.8,
Coal mining,2012,M11,232.5,
Coal mining,2012,M12,236.9,
Coal mining,2012,M13,232.4,
Coal mining,2013,M01,230.4,
Coal mining,2013,M02,229.9,
Coal mining,2013,M03,228.5,
Coal mining,2013,M04,231.1,
Coal mining,2013,M05,235.3,
Coal mining,2013,M06,228.7,
Coal mining,2013,M07,227.8,
Coal mining,2013,M08,228.1,
Coal mining,2013,M09,227.0,
Coal mining,2013,M10,223.9,
Coal mining,2013,M11,228.2,
Coal mining,2013,M12,227.7,
Coal mining,2013,M13,228.9,
Coal mining,2014,M01,227.6,
Coal mining,2014,M02,220.3,
Coal mining,2014,M03,224.2,
Coal mining,2014,M04,222.2,
Coal mining,2014,M05,222.6,
Coal mining,2014,M06,221.0,
Coal mining,2014,M07,216.0,
Coal mining,2014,M08,216.3,
Coal mining,2014,M09,215.7,
Coal mining,2014,M10,215.2,
Coal mining,2014,M11,215.8,
Coal mining,2014,M12,217.1,
Coal mining,2014,M13,219.5,
Coal mining,2015,M01,217.2,
Coal mining,2015,M02,215.1,
Coal mining,2015,M03,217.8,
Coal mining,2015,M04,214.8,
Coal mining,2015,M05,217.3,
Coal mining,2015,M06,215.4,
Coal mining,2015,M07,210.8,
Coal mining,2015,M08,209.7,
Coal mining,2015,M09,211.8,
Coal mining,2015,M10,208.2,
Coal mining,2015,M11,209.4,
Coal mining,2015,M12,208.2,
Coal mining,2015,M13,213.0,
Coal mining,2016,M01,204.2,
Coal mining,2016,M02,202.3,
Coal mining,2016,M03,208.1,
Coal mining,2016,M04,206.8,
Coal mining,2016,M05,213.8,
Coal mining,2016,M06,214.1,
Coal mining,2016,M07,207.1,
Coal mining,2016,M08,205.0,
Coal mining,2016,M09,205.0,
Coal mining,2016,M10,207.0,
Coal mining,2016,M11,210.8,
Coal mining,2016,M12,211.2,
Coal mining,2016,M13,208.0,
Coal mining,2017,M01,220.3,
Coal mining,2017,M02,215.6,
Coal mining,2017,M03,215.4,
Coal mining,2017,M04,217.8,
Coal mining,2017,M05,214.5,
Coal mining,2017,M06,213.3,
Coal mining,2017,M07,212.6,
Coal mining,2017,M08,213.1,
Coal mining,2017,M09,214.4,
Coal mining,2017,M10,214.3,
Coal mining,2017,M11,215.2,
Coal mining,2017,M12,215.1,
Coal mining,2017,M13,215.1,
Coal mining,2018,M01,216.5,
Coal mining,2018,M02,217.8,
Coal mining,2018,M03,218.8,
Coal mining,2018,M04,217.7,
Coal mining,2018,M05,220.4,
Coal mining,2018,M06,217.9,
Coal mining,2018,M07,218.2,
Coal mining,2018,M08,217.0,
Coal mining,2018,M09,218.0,
Coal mining,2018,M10,219.8,
Coal mining,2018,M11,218.6,
Coal mining,2018,M12,219.7,
Coal mining,2018,M13,218.4,
Coal mining,2019,M01,221.1,
Coal mining,2019,M02,218.7,
Coal mining,2019,M03,219.7,
Coal mining,2019,M04,220.7,P
Coal mining,2019,M05,217.6,P
Coal mining,2019,M06,217.1,P
Coal mining,2019,M07,217.3,P
Bituminous coal and lignite surface mining,2001,M12,100.0,
Bituminous coal and lignite surface mining,2002,M01,103.7,
Bituminous coal and lignite surface mining,2002,M02,102.9,
Bituminous coal and lignite surface mining,2002,M03,103.7,
Bituminous coal and lignite surface mining,2002,M04,103.4,
Bituminous coal and lignite surface mining,2002,M05,103.2,
Bituminous coal and lignite surface mining,2002,M06,101.9,
Bituminous coal and lignite surface mining,2002,M07,101.5,
Bituminous coal and lignite surface mining,2002,M08,100.7,
Bituminous coal and lignite surface mining,2002,M09,100.2,
Bituminous coal and lignite surface mining,2002,M10,100.6,
Bituminous coal and lignite surface mining,2002,M11,101.0,
Bituminous coal and lignite surface mining,2002,M12,100.4,
Bituminous coal and lignite surface mining,2002,M13,101.9,
Bituminous coal and lignite surface mining,2003,M01,100.5,
Bituminous coal and lignite surface mining,2003,M02,100.2,
Bituminous coal and lignite surface mining,2003,M03,101.6,
Bituminous coal and lignite surface mining,2003,M04,103.2,
Bituminous coal and lignite surface mining,2003,M05,102.7,
Bituminous coal and lignite surface mining,2003,M06,101.9,
Bituminous coal and lignite surface mining,2003,M07,100.9,
Bituminous coal and lignite surface mining,2003,M08,100.6,
Bituminous coal and lignite surface mining,2003,M09,101.5,
Bituminous coal and lignite surface mining,2003,M10,101.6,
Bituminous coal and lignite surface mining,2003,M11,102.0,
Bituminous coal and lignite surface mining,2003,M12,101.4,
Bituminous coal and lignite surface mining,2003,M13,101.5,
Bituminous coal and lignite surface mining,2004,M01,103.0,
Bituminous coal and lignite surface mining,2004,M02,104.6,
Bituminous coal and lignite surface mining,2004,M03,105.0,
Bituminous coal and lignite surface mining,2004,M04,107.8,
Bituminous coal and lignite surface mining,2004,M05,107.8,
Bituminous coal and lignite surface mining,2004,M06,106.7,
Bituminous coal and lignite surface mining,2004,M07,107.0,
Bituminous coal and lignite surface mining,2004,M08,106.9,
Bituminous coal and lignite surface mining,2004,M09,108.8,
Bituminous coal and lignite surface mining,2004,M10,109.5,
Bituminous coal and lignite surface mining,2004,M11,109.1,
Bituminous coal and lignite surface mining,2004,M12,108.8,
Bituminous coal and lignite surface mining,2004,M13,107.1,
Bituminous coal and lignite surface mining,2005,M01,110.7,
Bituminous coal and lignite surface mining,2005,M02,110.2,
Bituminous coal and lignite surface mining,2005,M03,111.5,
Bituminous coal and lignite surface mining,2005,M04,112.5,
Bituminous coal and lignite surface mining,2005,M05,111.9,
Bituminous coal and lignite surface mining,2005,M06,111.2,
Bituminous coal and lignite surface mining,2005,M07,111.0,
Bituminous coal and lignite surface mining,2005,M08,111.2,
Bituminous coal and lignite surface mining,2005,M09,111.3,
Bituminous coal and lignite surface mining,2005,M10,112.5,
Bituminous coal and lignite surface mining,2005,M11,115.0,
Bituminous coal and lignite surface mining,2005,M12,113.8,
Bituminous coal and lignite surface mining,2005,M13,111.9,
Bituminous coal and lignite surface mining,2006,M01,115.4,
Bituminous coal and lignite surface mining,2006,M02,116.3,
Bituminous coal and lignite surface mining,2006,M03,117.8,
Bituminous coal and lignite surface mining,2006,M04,118.4,
Bituminous coal and lignite surface mining,2006,M05,118.4,
Bituminous coal and lignite surface mining,2006,M06,118.5,
Bituminous coal and lignite surface mining,2006,M07,118.0,
Bituminous coal and lignite surface mining,2006,M08,116.7,
Bituminous coal and lignite surface mining,2006,M09,116.8,
Bituminous coal and lignite surface mining,2006,M10,116.2,
Bituminous coal and lignite surface mining,2006,M11,115.7,
Bituminous coal and lignite surface mining,2006,M12,117.0,
Bituminous coal and lignite surface mining,2006,M13,117.1,
Bituminous coal and lignite surface mining,2007,M01,117.9,
Bituminous coal and lignite surface mining,2007,M02,119.6,
Bituminous coal and lignite surface mining,2007,M03,121.5,
Bituminous coal and lignite surface mining,2007,M04,122.6,
Bituminous coal and lignite surface mining,2007,M05,119.9,
Bituminous coal and lignite surface mining,2007,M06,120.4,
Bituminous coal and lignite surface mining,2007,M07,121.5,
Bituminous coal and lignite surface mining,2007,M08,120.7,
Bituminous coal and lignite surface mining,2007,M09,121.6,
Bituminous coal and lignite surface mining,2007,M10,121.3,
Bituminous coal and lignite surface mining,2007,M11,121.6,
Bituminous coal and lignite surface mining,2007,M12,121.8,
Bituminous coal and lignite surface mining,2007,M13,120.9,
Bituminous coal and lignite surface mining,2008,M01,130.8,
Bituminous coal and lignite surface mining,2008,M02,132.6,
Bituminous coal and lignite surface mining,2008,M03,137.5,
Bituminous coal and lignite surface mining,2008,M04,139.5,
Bituminous coal and lignite surface mining,2008,M05,140.7,
Bituminous coal and lignite surface mining,2008,M06,139.9,
Bituminous coal and lignite surface mining,2008,M07,143.3,
Bituminous coal and lignite surface mining,2008,M08,144.2,
Bituminous coal and lignite surface mining,2008,M09,144.6,
Bituminous coal and lignite surface mining,2008,M10,144.8,
Bituminous coal and lignite surface mining,2008,M11,144.8,
Bituminous coal and lignite surface mining,2008,M12,141.6,
Bituminous coal and lignite surface mining,2008,M13,140.4,
Bituminous coal and lignite surface mining,2009,M01,148.5,
Bituminous coal and lignite surface mining,2009,M02,150.7,
Bituminous coal and lignite surface mining,2009,M03,155.1,
Bituminous coal and lignite surface mining,2009,M04,156.6,
Bituminous coal and lignite surface mining,2009,M05,148.2,
Bituminous coal and lignite surface mining,2009,M06,146.8,
Bituminous coal and lignite surface mining,2009,M07,149.6,
Bituminous coal and lignite surface mining,2009,M08,144.6,
Bituminous coal and lignite surface mining,2009,M09,146.7,
Bituminous coal and lignite surface mining,2009,M10,145.4,
Bituminous coal and lignite surface mining,2009,M11,147.1,
Bituminous coal and lignite surface mining,2009,M12,150.2,
Bituminous coal and lignite surface mining,2009,M13,149.1,
Bituminous coal and lignite surface mining,2010,M01,153.2,
Bituminous coal and lignite surface mining,2010,M02,153.1,
Bituminous coal and lignite surface mining,2010,M03,155.6,
Bituminous coal and lignite surface mining,2010,M04,156.7,
Bituminous coal and lignite surface mining,2010,M05,157.6,
Bituminous coal and lignite surface mining,2010,M06,157.8,
Bituminous coal and lignite surface mining,2010,M07,157.1,
Bituminous coal and lignite surface mining,2010,M08,159.3,
Bituminous coal and lignite surface mining,2010,M09,157.1,
Bituminous coal and lignite surface mining,2010,M10,157.6,
Bituminous coal and lignite surface mining,2010,M11,158.6,
Bituminous coal and lignite surface mining,2010,M12,157.9,
Bituminous coal and lignite surface mining,2010,M13,156.8,
Bituminous coal and lignite surface mining,2011,M01,164.9,
Bituminous coal and lignite surface mining,2011,M02,167.7,
Bituminous coal and lignite surface mining,2011,M03,169.7,
Bituminous coal and lignite surface mining,2011,M04,170.1,
Bituminous coal and lignite surface mining,2011,M05,169.2,
Bituminous coal and lignite surface mining,2011,M06,170.9,
Bituminous coal and lignite surface mining,2011,M07,169.6,
Bituminous coal and lignite surface mining,2011,M08,169.3,
Bituminous coal and lignite surface mining,2011,M09,168.3,
Bituminous coal and lignite surface mining,2011,M10,169.1,
Bituminous coal and lignite surface mining,2011,M11,168.0,
Bituminous coal and lignite surface mining,2011,M12,170.8,
Bituminous coal and lignite surface mining,2011,M13,169.0,
Bituminous coal and lignite surface mining,2012,M01,175.5,
Bituminous coal and lignite surface mining,2012,M02,173.5,
Bituminous coal and lignite surface mining,2012,M03,175.4,
Bituminous coal and lignite surface mining,2012,M04,174.3,
Bituminous coal and lignite surface mining,2012,M05,177.1,
Bituminous coal and lignite surface mining,2012,M06,175.0,
Bituminous coal and lignite surface mining,2012,M07,172.5,
Bituminous coal and lignite surface mining,2012,M08,170.9,
Bituminous coal and lignite surface mining,2012,M09,173.1,
Bituminous coal and lignite surface mining,2012,M10,176.5,
Bituminous coal and lignite surface mining,2012,M11,180.2,
Bituminous coal and lignite surface mining,2012,M12,188.3,
Bituminous coal and lignite surface mining,2012,M13,176.0,
Bituminous coal and lignite surface mining,2013,M01,188.5,
Bituminous coal and lignite surface mining,2013,M02,185.2,
Bituminous coal and lignite surface mining,2013,M03,181.3,
Bituminous coal and lignite surface mining,2013,M04,186.3,
Bituminous coal and lignite surface mining,2013,M05,190.8,
Bituminous coal and lignite surface mining,2013,M06,181.1,
Bituminous coal and lignite surface mining,2013,M07,183.1,
Bituminous coal and lignite surface mining,2013,M08,184.5,
Bituminous coal and lignite surface mining,2013,M09,182.9,
Bituminous coal and lignite surface mining,2013,M10,179.1,
Bituminous coal and lignite surface mining,2013,M11,184.4,
Bituminous coal and lignite surface mining,2013,M12,186.0,
Bituminous coal and lignite surface mining,2013,M13,184.4,
Bituminous coal and lignite surface mining,2014,M01,189.5,
Bituminous coal and lignite surface mining,2014,M02,181.9,
Bituminous coal and lignite surface mining,2014,M03,185.1,
Bituminous coal and lignite surface mining,2014,M04,188.3,
Bituminous coal and lignite surface mining,2014,M05,189.1,
Bituminous coal and lignite surface mining,2014,M06,187.5,
Bituminous coal and lignite surface mining,2014,M07,180.6,
Bituminous coal and lignite surface mining,2014,M08,177.4,
Bituminous coal and lignite surface mining,2014,M09,179.1,
Bituminous coal and lignite surface mining,2014,M10,180.6,
Bituminous coal and lignite surface mining,2014,M11,178.3,
Bituminous coal and lignite surface mining,2014,M12,177.7,
Bituminous coal and lignite surface mining,2014,M13,182.9,
Bituminous coal and lignite surface mining,2015,M01,181.2,
Bituminous coal and lignite surface mining,2015,M02,178.4,
Bituminous coal and lignite surface mining,2015,M03,183.5,
Bituminous coal and lignite surface mining,2015,M04,178.9,
Bituminous coal and lignite surface mining,2015,M05,183.4,
Bituminous coal and lignite surface mining,2015,M06,183.4,
Bituminous coal and lignite surface mining,2015,M07,177.4,
Bituminous coal and lignite surface mining,2015,M08,175.5,
Bituminous coal and lignite surface mining,2015,M09,178.1,
Bituminous coal and lignite surface mining,2015,M10,175.7,
Bituminous coal and lignite surface mining,2015,M11,176.1,
Bituminous coal and lignite surface mining,2015,M12,177.4,
Bituminous coal and lignite surface mining,2015,M13,179.1,
Bituminous coal and lignite surface mining,2016,M01,174.4,
Bituminous coal and lignite surface mining,2016,M02,172.5,
Bituminous coal and lignite surface mining,2016,M03,181.6,
Bituminous coal and lignite surface mining,2016,M04,177.9,
Bituminous coal and lignite surface mining,2016,M05,187.2,
Bituminous coal and lignite surface mining,2016,M06,187.5,
Bituminous coal and lignite surface mining,2016,M07,179.6,
Bituminous coal and lignite surface mining,2016,M08,172.8,
Bituminous coal and lignite surface mining,2016,M09,172.3,
Bituminous coal and lignite surface mining,2016,M10,178.2,
Bituminous coal and lignite surface mining,2016,M11,179.4,
Bituminous coal and lignite surface mining,2016,M12,179.3,
Bituminous coal and lignite surface mining,2016,M13,178.6,
Bituminous coal and lignite surface mining,2017,M01,181.6,
Bituminous coal and lignite surface mining,2017,M02,176.8,
Bituminous coal and lignite surface mining,2017,M03,176.1,
Bituminous coal and lignite surface mining,2017,M04,181.2,
Bituminous coal and lignite surface mining,2017,M05,177.5,
Bituminous coal and lignite surface mining,2017,M06,176.3,
Bituminous coal and lignite surface mining,2017,M07,176.1,
Bituminous coal and lignite surface mining,2017,M08,176.1,
Bituminous coal and lignite surface mining,2017,M09,177.6,
Bituminous coal and lignite surface mining,2017,M10,177.4,
Bituminous coal and lignite surface mining,2017,M11,179.2,
Bituminous coal and lignite surface mining,2017,M12,178.8,
Bituminous coal and lignite surface mining,2017,M13,177.9,
Bituminous coal and lignite surface mining,2018,M01,177.4,
Bituminous coal and lignite surface mining,2018,M02,179.8,
Bituminous coal and lignite surface mining,2018,M03,181.5,
Bituminous coal and lignite surface mining,2018,M04,181.0,
Bituminous coal and lignite surface mining,2018,M05,182.8,
Bituminous coal and lignite surface mining,2018,M06,182.7,
Bituminous coal and lignite surface mining,2018,M07,183.2,
Bituminous coal and lignite surface mining,2018,M08,181.7,
Bituminous coal and lignite surface mining,2018,M09,182.4,
Bituminous coal and lignite surface mining,2018,M10,184.3,
Bituminous coal and lignite surface mining,2018,M11,183.3,
Bituminous coal and lignite surface mining,2018,M12,183.8,
Bituminous coal and lignite surface mining,2018,M13,182.0,
Bituminous coal and lignite surface mining,2019,M01,182.9,
Bituminous coal and lignite surface mining,2019,M02,182.8,
Bituminous coal and lignite surface mining,2019,M03,184.9,
Bituminous coal and lignite surface mining,2019,M04,182.0,P
Bituminous coal and lignite surface mining,2019,M05,180.7,P
Bituminous coal and lignite surface mining,2019,M06,180.5,P
Bituminous coal and lignite surface mining,2019,M07,181.3,P
Bituminous coal and lignite surface mining1,2001,M12,100.0,
Bituminous coal and lignite surface mining1,2002,M01,96.0,
Bituminous coal and lignite surface mining1,2002,M02,96.6,
Bituminous coal and lignite surface mining1,2002,M03,97.0,
Bituminous coal and lignite surface mining1,2002,M04,96.9,
Bituminous coal and lignite surface mining1,2002,M05,96.3,
Bituminous coal and lignite surface mining1,2002,M06,96.7,
Bituminous coal and lignite surface mining1,2002,M07,92.9,
Bituminous coal and lignite surface mining1,2002,M08,94.7,
Bituminous coal and lignite surface mining1,2002,M09,94.8,
Bituminous coal and lignite surface mining1,2002,M10,94.4,
Bituminous coal and lignite surface mining1,2002,M11,95.1,
Bituminous coal and lignite surface mining1,2002,M12,94.0,
Bituminous coal and lignite surface mining1,2002,M13,95.5,
Bituminous coal and lignite surface mining1,2003,M01,94.4,
Bituminous coal and lignite surface mining1,2003,M02,98.0,
Bituminous coal and lignite surface mining1,2003,M03,98.4,
Bituminous coal and lignite surface mining1,2003,M04,101.5,
Bituminous coal and lignite surface mining1,2003,M05,98.8,
Bituminous coal and lignite surface mining1,2003,M06,99.0,
Bituminous coal and lignite surface mining1,2003,M07,99.0,
Bituminous coal and lignite surface mining1,2003,M08,98.1,
Bituminous coal and lignite surface mining1,2003,M09,97.9,
Bituminous coal and lignite surface mining1,2003,M10,97.5,
Bituminous coal and lignite surface mining1,2003,M11,99.0,
Bituminous coal and lignite surface mining1,2003,M12,98.4,
Bituminous coal and lignite surface mining1,2003,M13,98.3,
Bituminous coal and lignite surface mining1,2004,M01,98.1,
Bituminous coal and lignite surface mining1,2004,M02,100.1,
Bituminous coal and lignite surface mining1,2004,M03,104.5,
Bituminous coal and lignite surface mining1,2004,M04,105.6,
Bituminous coal and lignite surface mining1,2004,M05,108.1,
Bituminous coal and lignite surface mining1,2004,M06,107.8,
Bituminous coal and lignite surface mining1,2004,M07,108.3,
Bituminous coal and lignite surface mining1,2004,M08,111.6,
Bituminous coal and lignite surface mining1,2004,M09,110.3,
Bituminous coal and lignite surface mining1,2004,M10,110.6,
Bituminous coal and lignite surface mining1,2004,M11,112.5,
Bituminous coal and lignite surface mining1,2004,M12,112.3,
Bituminous coal and lignite surface mining1,2004,M13,107.5,
Bituminous coal and lignite surface mining1,2005,M01,113.6,
Bituminous coal and lignite surface mining1,2005,M02,117.7,
Bituminous coal and lignite surface mining1,2005,M03,117.4,
Bituminous coal and lignite surface mining1,2005,M04,115.3,
Bituminous coal and lignite surface mining1,2005,M05,117.9,
Bituminous coal and lignite surface mining1,2005,M06,118.5,
Bituminous coal and lignite surface mining1,2005,M07,119.3,
Bituminous coal and lignite surface mining1,2005,M08,119.4,
Bituminous coal and lignite surface mining1,2005,M09,118.8,
Bituminous coal and lignite surface mining1,2005,M10,120.0,
Bituminous coal and lignite surface mining1,2005,M11,120.8,
Bituminous coal and lignite surface mining1,2005,M12,121.5,
Bituminous coal and lignite surface mining1,2005,M13,118.4,
Bituminous coal and lignite surface mining1,2006,M01,119.0,
Bituminous coal and lignite surface mining1,2006,M02,120.7,
Bituminous coal and lignite surface mining1,2006,M03,120.5,
Bituminous coal and lignite surface mining1,2006,M04,119.7,
Bituminous coal and lignite surface mining1,2006,M05,120.2,
Bituminous coal and lignite surface mining1,2006,M06,120.9,
Bituminous coal and lignite surface mining1,2006,M07,121.6,
Bituminous coal and lignite surface mining1,2006,M08,122.4,
Bituminous coal and lignite surface mining1,2006,M09,122.6,
Bituminous coal and lignite surface mining1,2006,M10,121.5,
Bituminous coal and lignite surface mining1,2006,M11,120.3,
Bituminous coal and lignite surface mining1,2006,M12,122.8,
Bituminous coal and lignite surface mining1,2006,M13,121.0,
Bituminous coal and lignite surface mining1,2007,M01,129.7,
Bituminous coal and lignite surface mining1,2007,M02,130.4,
Bituminous coal and lignite surface mining1,2007,M03,130.4,
Bituminous coal and lignite surface mining1,2007,M04,130.2,
Bituminous coal and lignite surface mining1,2007,M05,130.1,
Bituminous coal and lignite surface mining1,2007,M06,130.3,
Bituminous coal and lignite surface mining1,2007,M07,131.4,
Bituminous coal and lignite surface mining1,2007,M08,131.5,
Bituminous coal and lignite surface mining1,2007,M09,132.9,
Bituminous coal and lignite surface mining1,2007,M10,132.5,
